0.018889,0.999822,0,0.928576,-0.017543,0.370728,0.370662,-0.007003,-0.928742,68.216633, -9.097089, 23.04303\r
0.01727,0.999851,0,0.924472,-0.015968,0.380916,0.380859,-0.006578,-0.92461,68.547725, -7.872508, 23.210414\r
0.015156,0.999885,0,0.920965,-0.01396,0.389395,0.38935,-0.005902,-0.921071,68.826729, -6.628748, 23.352165\r
0.012627,0.99992,0,0.918077,-0.011593,0.396233,0.396202,-0.005003,-0.91815,69.054176, -5.369376, 23.468184\r
0.009763,0.999952,0,0.91582,-0.008941,0.401489,0.40147,-0.00392,-0.915864,69.230541, -4.09776, 23.558426\r
0.006648,0.999978,0,0.914204,-0.006078,0.405209,0.4052,-0.002694,-0.914224,69.35622, -2.817108, 23.622881\r
0.003366,0.999994,0,0.913233,-0.003074,0.407427,0.407425,-0.001371,-0.913238,69.431507, -1.530501, 23.66155\r
2.7254e-8,1.0,0,0.912908,-2.4881e-8,0.408164,0.408164,-1.1124e-8,-0.912908,69.456582, -0.240938, 23.674439\r
-0.003366,0.999994,0,0.913233,0.003074,0.407427,0.407425,0.001371,-0.913238,69.431506, 1.048625, 23.66155\r
-0.006648,0.999978,0,0.914204,0.006078,0.405209,0.4052,0.002694,-0.914224,69.356219, 2.335232, 23.62288\r
-0.009763,0.999952,0,0.91582,0.008941,0.401489,0.40147,0.00392,-0.915864,69.230538, 3.615884, 23.558425\r
-0.012627,0.99992,0,0.918077,0.011593,0.396233,0.396202,0.005003,-0.91815,69.054172, 4.887499, 23.468182\r
-0.015156,0.999885,0,0.920965,0.01396,0.389395,0.38935,0.005902,-0.921071,68.826725, 6.146872, 23.352163\r
-0.01727,0.999851,0,0.924472,0.015968,0.380916,0.380859,0.006578,-0.92461,68.54772, 7.390631, 23.210411\r
-0.018889,0.999822,0,0.928576,0.017543,0.370728,0.370661,0.007003,-0.928742,68.216628, 8.615212, 23.043027\r
-0.01996,0.999801,0,0.933238,0.018632,0.358775,0.358704,0.007161,-0.933424,67.833498, 9.817169, 22.850624\r
-0.020484,0.99979,0,0.938378,0.019225,0.345075,0.345003,0.007068,-0.938575,67.400662, 10.994231, 22.635086\r
-0.020508,0.99979,0,0.94388,0.019361,0.32972,0.329651,0.006762,-0.944079,66.922661, 12.145804, 22.399228\r
-0.020111,0.999798,0,0.949609,0.019101,0.312855,0.312791,0.006292,-0.949801,66.405337, 13.272864, 22.146249\r
-0.01938,0.999812,0,0.955425,0.01852,0.294651,0.294596,0.00571,-0.955605,65.854938, 14.377549, 21.879277\r
-0.018394,0.999831,0,0.9612,0.017683,0.275286,0.27524,0.005064,-0.961362,65.277442, 15.462648, 21.60111\r
-0.017216,0.999852,0,0.966816,0.016647,0.254929,0.254892,0.004389,-0.96696,64.678176, 16.531146, 21.314113\r
-0.015898,0.999874,0,0.972177,0.015458,0.233736,0.233706,0.003716,-0.9723,64.06167, 17.585923, 21.020218\r
-0.014476,0.999895,0,0.977201,0.014148,0.211843,0.211821,0.003067,-0.977304,63.431664, 18.629585, 20.720973\r
-0.012979,0.999916,0,0.981822,0.012745,0.189375,0.189359,0.002458,-0.981905,62.79119, 19.664395, 20.417604\r
-0.011428,0.999935,0,0.985987,0.011269,0.166441,0.16643,0.001902,-0.986051,62.142681, 20.692265, 20.111082\r
-0.009837,0.999952,0,0.989655,0.009736,0.143138,0.143131,0.001408,-0.989703,61.488079, 21.714787, 19.802172\r
-0.00822,0.999966,0,0.992794,0.008161,0.119554,0.11955,0.000983,-0.992828,60.828929, 22.733266, 19.491482\r
-0.006585,0.999978,0,0.995382,0.006555,0.095769,0.095767,0.000631,-0.995404,60.166463, 23.74877, 19.179493\r
-0.004941,0.999988,0,0.997403,0.004928,0.071856,0.071855,0.000355,-0.997415,59.501666, 24.762165, 18.866588\r
-0.003292,0.999995,0,0.998848,0.003288,0.047883,0.047883,0.000158,-0.998853,58.835322, 25.774156, 18.553076\r
-0.001644,0.999999,0,0.999713,0.001643,0.023912,0.023912,0.000039,-0.999714,58.16806, 26.78531, 18.239201\r
0,1,0,1,0,0,0,0,-1,57.500386, 27.796087, 17.925164\r
